type_label,post_id,reply_id,comment_id,subject,content,author_id,author_nickName,public_time,follow_count,vote_count
1,1003674436,,,关于单宁，视频中的疑问,老师在视频中说，未成熟时单宁含量比不成熟时含量更高。未成熟和不成熟有什么区别呢？,1015806680,PP花落,1500863809038,0,0
1,1003679518,,,请问是脂肪下位花还是子房下位花,,12018057,完美啊啊啊啊啊,1500856991414,2,0
2,1003679518,1013457098,,,"子房下位花。
zi子非zhi脂。",4992788,tianyik,1501281823853,0,0
2,1003679518,1013409982,,,<p>子房下位花。</p><p>在植物的发展演化过程中，子房逐渐下陷，花托包裹子房起到保护作用。子房下位花属于比较进化的类型。</p><p>花托既萼片着生的部分。</p>,1028526219,mooc1500865117637,1500868335576,0,2
1,1003675420,,,多肉,想学习多肉的养植技术，最近迷上了多肉，但天气太热，不好养,1014769062,Full_stack,1500826392477,4,0
2,1003675420,1013764626,,,我家种满了芦荟，很少管它们却长势喜人,1014993011,m13923849554163com,1504106552201,0,0
2,1003675420,1013528441,,,<p>好多肉都死了，总结：不能多浇水，不能阳光直射，夏天不适合养肉<br ></p>,1014769062,Full_stack,1502032001507,0,0
2,1003675420,1013432696,,,<p>可以先选择比较好样的品种练手，比如景天科石莲花属，、拟石莲属，马齿苋科，龙舌兰科，百合科十二卷属、芦荟属等</p>,1027541887,HZAU2017304220307,1501071131382,0,0
2,1003675420,1013431299,,,<p>个人认为保持湿度很重要 &nbsp;不要阳光直晒</p>,1019985087,mooc1473925461945,1501043759164,0,0
1,1003677413,,,教材是什么？,本人非科班，想知道老师讲课的参考教材，方便我预习，更好地理解老师课上所讲内容,12332092,数据芝麻糊,1500821184977,2,0
2,1003677413,1013455487,,,<p>蔬菜部分</p><p>中国农业科学院蔬菜花卉研究所. 中国蔬菜栽培学（第二版）. 北京：中国农业出版社，2010</p><p>吕家龙. 蔬菜栽培学各论:南方本(第3版). 北京：中国农业出版社，2011</p><p>喻景权，王秀峰. 蔬菜栽培学总论(第三版) . 北京：中国农业出版社，2014</p><p><br ></p><p><br ></p>,1026369408,杨静mooc1493111107830,1501314969092,0,0
2,1003677413,1013416962,,,花卉方面的可以参考中国农业出版社出版的《花卉学》包满珠主编,1026419087,何燕红hyh,1500968327932,0,0
1,1003676345,,,参考教材是什么？,老师可以不可以说一下参考教材？方便我们预习课程，更好地理解老师课上所讲内容教材名称、作者、出版社、版本等信息,12332092,数据芝麻糊,1500821082263,2,1
2,1003676345,1013457457,,,<p>蔬菜部分</p><p>中国农业科学院蔬菜花卉研究所. 中国蔬菜栽培学（第二版）. 北京：中国农业出版社，2010</p><p>吕家龙. 蔬菜栽培学各论:南方本(第3版). 北京：中国农业出版社，2011</p><p>喻景权，王秀峰. 蔬菜栽培学总论(第三版) . 北京：中国农业出版社，2014</p><p><br ></p>,1026369408,杨静mooc1493111107830,1501314949652,0,2
2,1003676345,1013417947,,,中国农业出版社《花卉学》包满珠主编，第三版,1026419087,何燕红hyh,1500968404853,0,2
1,1003677401,,,山药到底源于哪里？,教学视频中一开始是说，山药属于确定起源于我国的，但是后面介绍从陆路引入我国的蔬菜中又出现了山药。所以山药是源于哪里的？？？,1015981936,lai414126com,1500817203502,1,0
2,1003677401,1013412658,,,<p>谢谢同学提出的疑问，之前也有同学对山药的起源和大葱的起源提过类似的问题，估计后面还会有同学就这个问题提问，我在此一并说明&nbsp; ：-）</p><p>&nbsp;这个问题在讲课时也想避免，想给唯一的答案，但是最终还是这样呈现，原因在于考证物种的起源常要依赖一些考古证据、文献古籍、野生种群发现等，对于同一种物种，常有不同观点出现，我目前没有证据排除某一观点，所以罗列了参考教材的观点。关于起源部分的一些内容确实存在不足，有待更多的文献资料梳理。弄清物种的起源是比较复杂的事，在此部分我也设置了一个讨论区，让大家去查询一些物种的起源，大家会发现有些物种的起源是存在争论的。因此，在起源这个问题上，希望大家理解。</p><p><strong>本课介绍蔬菜物种的起源的主要目的是让大家认识到每一种物种都有其起源地，物种的生长发育特性是与其起源有一定关系的，了解其来龙去脉，有助于了解其生长发育特性和指导栽培管理。</strong></p><p>关于山药：山药按起源地可分为亚洲群、非洲群和美洲群，前两群染色体基数x＝10，美洲群x＝9。中国普遍栽培的山药属于亚洲群，包括有&quot;普通山药&quot;和&quot;田薯&quot;2个种。中国是山药重要的原产地和驯化中心。有文献报道“田薯”原产于我国热带地区及东南亚一带，&quot;普通山药&quot;原产我国热带地区。可以说我国确实原产山药。关于“山药自陆地引入” ，引自中国农业科学院蔬菜花卉研究所主编的《中国蔬菜栽培学》一书（2009年），但是该书确实没有给出依据，推测可能在历史文献有关于山药传播的一些记载，而且这个山药传播也没有说明是哪一种山药。</p>,1026369408,杨静mooc1493111107830,1500859075242,0,0
1,1003677394,,,关于除草剂,老师，我这边种了点果树，种的时候各项工作应该都做了，但是现在夏天，果树周围的杂草特别茂盛，有的都快超过树苗了，这种情况除草剂有用吗。我找了下，应该是这种草。家里长辈说这种草不好除，所以要移植。所以只有这种方法了吗/,1016099538,深知梦,1500808663386,0,0
1,1003676151,,,请问低氧贮藏会造成果蔬无氧呼吸吗？,老师您好，我想请教您，现在有很多贮藏方法都是为了降低果蔬贮藏环境的氧气含量，减少有氧呼吸，这会造成或提高果蔬的无氧呼吸吗？这其中有什么平衡值吗？非常感谢！,1027121213,caroltuzi,1500606601179,2,0
2,1003676151,1013412144,,,<p>你提的问题很好，降低果蔬贮藏环境中的氧气含量，可以降低果蔬呼吸强度，延缓果实衰老，氧气含量降低到一定程度会造成果蔬的无氧呼吸。当环境中氧气浓度低到5%时，果实同时进行着有氧呼吸和无氧呼吸且呼吸速率相当，此时的呼吸量最低，有利于果实的贮藏。</p>,1026417928,食不我待,1500798153276,1,3
3,1003676151,1013412144,1004033580,,明白了，非常感谢老师！,1027121213,caroltuzi,1500863685528,,0
2,1003676151,1013407880,,,"高中有学过。有氧呼吸会抑制无氧呼吸,但有氧呼吸过多又不行.当有氧呼吸等于无氧呼吸时释放出的二氧化碳量最少,消耗的能量也最少,所以这个时候是最佳储藏点.
<img src='http://edu-image.nosdn.127.net/89F9055774634D8AF0C71C0FC85DEF3C.jpg'  />",1024441487,林华杏,1500781605563,0,3
1,1003674215,,,文字課件,許多講課內容 均有價值 如何做保存 是否有文字課件 可供下載&nbsp;,1024111658,mooc1486868980486,1500595398760,1,0
2,1003674215,1013406485,,,<p>已上传第三讲课件，请查看。<br ></p>,1026369408,杨静mooc1493111107830,1500720735798,0,0
1,1003679139,,,老师，为什么自然休眠中温度越低休眠时间越短？,,1027524759,晴一周,1500555456698,1,0
2,1003679139,1013404086,,,<p>这个问题好多同学问哦，一般通过休眠的需冷量是定的，在合适范围内温度越低，当然时间越短。<br ></p>,1024388211,徐强mooc1487817230610,1500691631271,0,0
1,1003676105,,,老师，你好！,我想请问下蓝莓要年多少度才可以种植，我国有野生蓝莓吗。,1018851176,迟来的学习,1500533806804,2,0
2,1003676105,1013453148,,,我们这儿比如青岛地区就有大面积栽培蓝莓的。东北也有栽培的。,4992788,tianyik,1501282711625,3,0
3,1003676105,1013453148,1004067292,,多谢,1018851176,迟来的学习,1501688810626,,0
3,1003676105,1013453148,1004065509,,"淘宝网有卖南方栽培的品种的商家。
此物喜酸性土壤。",4992788,tianyik,1501588272638,,1
3,1003676105,1013453148,1004058931,,真的吗，我在湖南，不知道能不能种好,1018851176,迟来的学习,1501504596223,,0
2,1003676105,1013405037,,,<p>蓝莓我国从南到北都可以种，它主要是对酸性土壤的要求，蓝莓和杜鹃花是一个棵的。我国栽培蓝莓资源主要是引进的，还不太明确是否有野生资源。<br ></p>,1024388211,徐强mooc1487817230610,1500691715889,1,1
3,1003676105,1013405037,1004033124,,好的，谢谢老师,1018851176,迟来的学习,1500712986881,,0
1,1003667741,,,关于3.3的疑问,老师，3.3视频4：05说大葱起源于中国，5:55又说大葱经中亚细亚引入，那大葱究竟是怎么来的呢?,1027541887,HZAU2017304220307,1500370763728,1,0
2,1003667741,1013389143,,,谢谢同学提出的疑问。据多本专业书籍记载，大葱起源于中国，原产中国；也有记载为起源于中国和西伯利亚地区。可以认为我国栽培的大葱起源于中国是没有疑问的。至于“大葱经中亚细亚引入”，引自中国农业科学院蔬菜花卉研究所主编的《中国蔬菜栽培学》一书（2009年），但是该书确实没有给出依据，推测可能在历史文献有关于大葱传播的一些记载。需要说明的是，考证物种的起源常要依赖一些考古证据、文献古籍、野生种群发现等，对于同一种物种，也常有不同观点出现。,1026369408,杨静mooc1493111107830,1500425654973,0,0
1,1003669601,,,作业没做对最终成绩有什么影响吗？,今天刚刚加入本课程，发现第一次作业时间已经截止了，不做作业有什么影响吗？例如：作业多少没做，直接取消考试资格之类的？,1028404703,mooc_angela,1500362593681,3,1
2,1003669601,1013389171,,,<p>好的，谢谢老师<br ></p>,1028404703,mooc_angela,1500427163493,0,0
2,1003669601,1013384136,,,<p>中途选课的同学错过作业是正常的，作业和测验只占部分，只要总成绩过60即可合格。现在不知道任课老师有多大权限，我会尽量争取宽松的环境。mooc学习本身就是一种开放自由的方式，测验和作业是辅助学习的手段，千万不要因为这个影响学习。</p>,1024388211,徐强mooc1487817230610,1500421386039,0,1
2,1003669601,1013386121,,,<p>我问问看，平台是怎么管理的。<br ></p>,1024388211,徐强mooc1487817230610,1500420995370,0,0
1,1003669537,,,为什么有机园艺不能使用化肥？,有机肥和化肥各有所长，化肥肥效快，只要能正确的配合使用应该对于是有好处的，所以我想请问一下有机园艺为什么不使用化肥，是为了营销时候的噱头么？还是其他的原因。谢谢老师,1028387960,醉逍遥mooc20,1500278992084,2,0
2,1003669537,1013424151,,,<p>可能是觉得生物有机肥没有过多的化学成分添加吧，可能是食品安全问题惹的祸</p>,1017367260,名字已遗失,1500985303902,0,0
2,1003669537,1013374050,,,<p>有机园艺就是这样定义的，国内外都一样，主要是充分利用自然元素，很多消费者喜欢这种纯天然的产品，风味比较浓比较正。有一大部分经济条件比较好的人会消费这种产品。我个人觉得在生产中有机肥和化肥可以相益得彰。但实际生产过程中，农资销售商推动大量施用化肥以及部分生产张盲目施用确实带来了一些问题。<br ></p>,1024388211,徐强mooc1487817230610,1500293524012,0,0
1,1003667672,,,山药的起源，我国还是东南亚？,视频中，老师说了两个山药的起源，哪个正确？,1015806680,PP花落,1500278508926,2,0
2,1003667672,1013392313,,,"道地药材的山药是河南焦作那里种植产出的，河南焦作有四大怀药，山药便是其中一味
论起源不知道是不是和道地药材一样的产地啊？",1014498726,扑通扑通少女心,1500519608914,1,0
3,1003667672,1013392313,1004029765,,<p>论起源， 我认为是一样的。山药在我国很多地区都可以种植。道地药材就我理解主要是在特定地域通过特定生产过程所产的药材，同一品种在别的地域生产可能在化学成分方面有所不同，药效减弱。这种差异主要是环境因素引起的。关于怀山药的一些研究表明把其它品种的山药引到怀山药产地焦作地区种植后，药效也增加。</p><p><br ></p>,1026369408,杨静mooc1493111107830,1500604788175,,0
2,1003667672,1013375414,,,<p>山药是薯蓣科薯蓣属中能形成地下肉质块茎的栽培种。山药按起源地可分为亚洲群、非洲群和美洲群，前两群染色体基数x＝10，美洲群x＝9。中国栽培的山药属于亚洲群，包括有&quot;普通山药&quot;和&quot;田薯&quot;2个种。中国是山药重要的原产地和驯化中心。有文献报道“田薯”原产于我国热带地区及东南亚一带，&quot;普通山药&quot;原产我国热带地区。</p><p><br ></p>,1026369408,杨静mooc1493111107830,1500342169288,1,0
